model,threshold,Accuracy,Precision,Recall,F1,MCC,AUC,TN,FP,FN,TP
GradientBoostingClf_Accuracy,0.34,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.4721909965787695,0.79004329004329,29,4,6,8
GradientBoostingClf_Accuracy,0.35000000000000003,0.7659574468085106,0.6363636363636364,0.5,0.56,0.4091376703540316,0.79004329004329,29,4,7,7
GradientBoostingClf_Accuracy,0.36,0.7659574468085106,0.6363636363636364,0.5,0.56,0.4091376703540316,0.79004329004329,29,4,7,7
GradientBoostingClf_Accuracy,0.37,0.7659574468085106,0.6363636363636364,0.5,0.56,0.4091376703540316,0.79004329004329,29,4,7,7
GradientBoostingClf_Accuracy,0.38,0.7659574468085106,0.6363636363636364,0.5,0.56,0.4091376703540316,0.79004329004329,29,4,7,7
GradientBoostingClf_Accuracy,0.39,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.79004329004329,30,3,7,7
GradientBoostingClf_Accuracy,0.4,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.79004329004329,30,3,7,7
GradientBoostingClf_Accuracy,0.41000000000000003,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.79004329004329,30,3,7,7
GradientBoostingClf_Accuracy,0.42,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.79004329004329,30,3,7,7
GradientBoostingClf_Accuracy,0.43,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.79004329004329,30,3,7,7
GradientBoostingClf_Accuracy,0.44,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.79004329004329,30,3,7,7
GradientBoostingClf_Accuracy,0.45,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.79004329004329,30,3,7,7
GradientBoostingClf_Accuracy,0.46,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.79004329004329,30,3,7,7
GradientBoostingClf_Accuracy,0.47000000000000003,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.79004329004329,30,3,7,7
GradientBoostingClf_Accuracy,0.48,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.79004329004329,30,3,7,7
GradientBoostingClf_Accuracy,0.49,0.8085106382978723,0.7777777777777778,0.5,0.6086956521739131,0.5106954600494468,0.79004329004329,31,2,7,7
GradientBoostingClf_Accuracy,0.5,0.8085106382978723,0.7777777777777778,0.5,0.6086956521739131,0.5106954600494468,0.79004329004329,31,2,7,7
GradientBoostingClf_Accuracy,0.51,0.8085106382978723,0.7777777777777778,0.5,0.6086956521739131,0.5106954600494468,0.79004329004329,31,2,7,7
GradientBoostingClf_Accuracy,0.52,0.8085106382978723,0.7777777777777778,0.5,0.6086956521739131,0.5106954600494468,0.79004329004329,31,2,7,7
GradientBoostingClf_Accuracy,0.53,0.8297872340425532,0.875,0.5,0.6363636363636364,0.5715595018720835,0.79004329004329,32,1,7,7
GradientBoostingClf_Accuracy,0.54,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.79004329004329,32,1,8,6
GradientBoostingClf_Accuracy,0.55,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.79004329004329,32,1,8,6
GradientBoostingClf_Accuracy,0.56,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.79004329004329,32,1,8,6
GradientBoostingClf_Accuracy,0.5700000000000001,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.79004329004329,32,1,8,6
GradientBoostingClf_Accuracy,0.58,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.79004329004329,32,1,8,6
GradientBoostingClf_Accuracy,0.59,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.79004329004329,32,1,8,6
GradientBoostingClf_Accuracy,0.6,0.8297872340425532,1.0,0.42857142857142855,0.6,0.5873225137789608,0.79004329004329,33,0,8,6
GradientBoostingClf_Accuracy,0.61,0.8297872340425532,1.0,0.42857142857142855,0.6,0.5873225137789608,0.79004329004329,33,0,8,6
GradientBoostingClf_Accuracy,0.62,0.8297872340425532,1.0,0.42857142857142855,0.6,0.5873225137789608,0.79004329004329,33,0,8,6
GradientBoostingClf_Accuracy,0.63,0.8297872340425532,1.0,0.42857142857142855,0.6,0.5873225137789608,0.79004329004329,33,0,8,6
GradientBoostingClf_Accuracy,0.64,0.8297872340425532,1.0,0.42857142857142855,0.6,0.5873225137789608,0.79004329004329,33,0,8,6
GradientBoostingClf_Accuracy,0.65,0.8297872340425532,1.0,0.42857142857142855,0.6,0.5873225137789608,0.79004329004329,33,0,8,6
GradientBoostingClf_Accuracy,0.66,0.8297872340425532,1.0,0.42857142857142855,0.6,0.5873225137789608,0.79004329004329,33,0,8,6
GradientBoostingClf_Accuracy,0.67,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,0.79004329004329,33,0,9,5
GradientBoostingClf_Accuracy,0.68,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,0.79004329004329,33,0,9,5
GradientBoostingClf_Accuracy,0.6900000000000001,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,0.79004329004329,33,0,9,5
GradientBoostingClf_Accuracy,0.7000000000000001,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,0.79004329004329,33,0,9,5
GradientBoostingClf_Accuracy,0.71,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,0.79004329004329,33,0,9,5
GradientBoostingClf_Accuracy,0.72,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,0.79004329004329,33,0,9,5
GradientBoostingClf_Accuracy,0.73,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,0.79004329004329,33,0,9,5
GradientBoostingClf_Accuracy,0.74,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,0.79004329004329,33,0,9,5
GradientBoostingClf_Accuracy,0.75,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.79004329004329,33,0,10,4
GradientBoostingClf_Accuracy,0.76,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.79004329004329,33,0,10,4
GradientBoostingClf_Accuracy,0.77,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.79004329004329,33,0,10,4
GradientBoostingClf_Accuracy,0.78,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.79004329004329,33,0,10,4
GradientBoostingClf_Accuracy,0.79,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.79004329004329,33,0,10,4
GradientBoostingClf_Accuracy,0.8,0.7659574468085106,1.0,0.21428571428571427,0.35294117647058826,0.4008918628686366,0.79004329004329,33,0,11,3
GradientBoostingClf_Accuracy,0.81,0.7659574468085106,1.0,0.21428571428571427,0.35294117647058826,0.4008918628686366,0.79004329004329,33,0,11,3
GradientBoostingClf_Accuracy,0.8200000000000001,0.7659574468085106,1.0,0.21428571428571427,0.35294117647058826,0.4008918628686366,0.79004329004329,33,0,11,3
GradientBoostingClf_Accuracy,0.8300000000000001,0.7446808510638298,1.0,0.14285714285714285,0.25,0.3236694374850748,0.79004329004329,33,0,12,2
GradientBoostingClf_Accuracy,0.84,0.7446808510638298,1.0,0.14285714285714285,0.25,0.3236694374850748,0.79004329004329,33,0,12,2
GradientBoostingClf_Accuracy,0.85,0.723404255319149,1.0,0.07142857142857142,0.13333333333333333,0.22636748005145246,0.79004329004329,33,0,13,1
GradientBoostingClf_Accuracy,0.86,0.723404255319149,1.0,0.07142857142857142,0.13333333333333333,0.22636748005145246,0.79004329004329,33,0,13,1
GradientBoostingClf_Accuracy,0.87,0.723404255319149,1.0,0.07142857142857142,0.13333333333333333,0.22636748005145246,0.79004329004329,33,0,13,1
GradientBoostingClf_Accuracy,0.88,0.723404255319149,1.0,0.07142857142857142,0.13333333333333333,0.22636748005145246,0.79004329004329,33,0,13,1
GradientBoostingClf_Accuracy,0.89,0.723404255319149,1.0,0.07142857142857142,0.13333333333333333,0.22636748005145246,0.79004329004329,33,0,13,1
GradientBoostingClf_Accuracy,0.9,0.723404255319149,1.0,0.07142857142857142,0.13333333333333333,0.22636748005145246,0.79004329004329,33,0,13,1
GradientBoostingClf_Accuracy,0.91,0.7021276595744681,0.0,0.0,0.0,0.0,0.79004329004329,33,0,14,0
GradientBoostingClf_Accuracy,0.92,0.7021276595744681,0.0,0.0,0.0,0.0,0.79004329004329,33,0,14,0
GradientBoostingClf_Accuracy,0.93,0.7021276595744681,0.0,0.0,0.0,0.0,0.79004329004329,33,0,14,0
GradientBoostingClf_Accuracy,0.9400000000000001,0.7021276595744681,0.0,0.0,0.0,0.0,0.79004329004329,33,0,14,0
GradientBoostingClf_Accuracy,0.9500000000000001,0.7021276595744681,0.0,0.0,0.0,0.0,0.79004329004329,33,0,14,0
GradientBoostingClf,0.01,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.5333333333333333,0.2715698336646141,0.7965367965367965,14,19,2,12
GradientBoostingClf,0.02,0.6170212765957447,0.4230769230769231,0.7857142857142857,0.55,0.3046310179311545,0.7965367965367965,18,15,3,11
GradientBoostingClf,0.03,0.6382978723404256,0.43478260869565216,0.7142857142857143,0.5405405405405406,0.29306988152175045,0.7965367965367965,20,13,4,10
GradientBoostingClf,0.04,0.7021276595744681,0.5,0.7142857142857143,0.5882352941176471,0.38039581758256935,0.7965367965367965,23,10,4,10
GradientBoostingClf,0.05,0.7021276595744681,0.5,0.7142857142857143,0.5882352941176471,0.38039581758256935,0.7965367965367965,23,10,4,10
GradientBoostingClf,0.06,0.7021276595744681,0.5,0.7142857142857143,0.5882352941176471,0.38039581758256935,0.7965367965367965,23,10,4,10
GradientBoostingClf,0.07,0.7021276595744681,0.5,0.7142857142857143,0.5882352941176471,0.38039581758256935,0.7965367965367965,23,10,4,10
GradientBoostingClf,0.08,0.7021276595744681,0.5,0.7142857142857143,0.5882352941176471,0.38039581758256935,0.7965367965367965,23,10,4,10
GradientBoostingClf,0.09,0.7021276595744681,0.5,0.7142857142857143,0.5882352941176471,0.38039581758256935,0.7965367965367965,23,10,4,10
GradientBoostingClf,0.1,0.723404255319149,0.5263157894736842,0.7142857142857143,0.6060606060606061,0.41148438901385936,0.7965367965367965,24,9,4,10
GradientBoostingClf,0.11,0.723404255319149,0.5263157894736842,0.7142857142857143,0.6060606060606061,0.41148438901385936,0.7965367965367965,24,9,4,10
GradientBoostingClf,0.12,0.7446808510638298,0.5555555555555556,0.7142857142857143,0.625,0.44391544374897823,0.7965367965367965,25,8,4,10
GradientBoostingClf,0.13,0.7446808510638298,0.5555555555555556,0.7142857142857143,0.625,0.44391544374897823,0.7965367965367965,25,8,4,10
GradientBoostingClf,0.14,0.7446808510638298,0.5555555555555556,0.7142857142857143,0.625,0.44391544374897823,0.7965367965367965,25,8,4,10
GradientBoostingClf,0.15,0.7446808510638298,0.5555555555555556,0.7142857142857143,0.625,0.44391544374897823,0.7965367965367965,25,8,4,10
GradientBoostingClf,0.16,0.7659574468085106,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.4779493871435665,0.7965367965367965,26,7,4,10
GradientBoostingClf,0.17,0.7659574468085106,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.4779493871435665,0.7965367965367965,26,7,4,10
GradientBoostingClf,0.18,0.7659574468085106,0.6,0.6428571428571429,0.6206896551724138,0.4523118824008927,0.7965367965367965,27,6,5,9
GradientBoostingClf,0.19,0.7659574468085106,0.6,0.6428571428571429,0.6206896551724138,0.4523118824008927,0.7965367965367965,27,6,5,9
GradientBoostingClf,0.2,0.7659574468085106,0.6,0.6428571428571429,0.6206896551724138,0.4523118824008927,0.7965367965367965,27,6,5,9
GradientBoostingClf,0.21,0.7872340425531915,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.49134199134199136,0.7965367965367965,28,5,5,9
GradientBoostingClf,0.22,0.7872340425531915,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.49134199134199136,0.7965367965367965,28,5,5,9
GradientBoostingClf,0.23,0.8085106382978723,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.5333163769806527,0.7965367965367965,29,4,5,9
GradientBoostingClf,0.24,0.8085106382978723,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.5333163769806527,0.7965367965367965,29,4,5,9
GradientBoostingClf,0.25,0.8085106382978723,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.5333163769806527,0.7965367965367965,29,4,5,9
GradientBoostingClf,0.26,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.4721909965787695,0.7965367965367965,29,4,6,8
GradientBoostingClf,0.27,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.4721909965787695,0.7965367965367965,29,4,6,8
GradientBoostingClf,0.28,0.7872340425531915,0.6666666666666666,0.5714285714285714,0.6153846153846154,0.4721909965787695,0.7965367965367965,29,4,6,8
GradientBoostingClf,0.29,0.7659574468085106,0.6363636363636364,0.5,0.56,0.4091376703540316,0.7965367965367965,29,4,7,7
GradientBoostingClf,0.3,0.7659574468085106,0.6363636363636364,0.5,0.56,0.4091376703540316,0.7965367965367965,29,4,7,7
GradientBoostingClf,0.31,0.7659574468085106,0.6363636363636364,0.5,0.56,0.4091376703540316,0.7965367965367965,29,4,7,7
GradientBoostingClf,0.32,0.7659574468085106,0.6363636363636364,0.5,0.56,0.4091376703540316,0.7965367965367965,29,4,7,7
GradientBoostingClf,0.33,0.7659574468085106,0.6363636363636364,0.5,0.56,0.4091376703540316,0.7965367965367965,29,4,7,7
GradientBoostingClf,0.34,0.7659574468085106,0.6363636363636364,0.5,0.56,0.4091376703540316,0.7965367965367965,29,4,7,7
GradientBoostingClf,0.35000000000000003,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.36,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.37,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.38,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.39,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.4,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.41000000000000003,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.42,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.43,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.44,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.45,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.46,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.47000000000000003,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.48,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.49,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.5,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.51,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.52,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.53,0.7872340425531915,0.7,0.5,0.5833333333333334,0.45713024289370635,0.7965367965367965,30,3,7,7
GradientBoostingClf,0.54,0.7872340425531915,0.75,0.42857142857142855,0.5454545454545454,0.4477655083790516,0.7965367965367965,31,2,8,6
GradientBoostingClf,0.55,0.7872340425531915,0.75,0.42857142857142855,0.5454545454545454,0.4477655083790516,0.7965367965367965,31,2,8,6
GradientBoostingClf,0.56,0.7872340425531915,0.75,0.42857142857142855,0.5454545454545454,0.4477655083790516,0.7965367965367965,31,2,8,6
GradientBoostingClf,0.5700000000000001,0.7872340425531915,0.75,0.42857142857142855,0.5454545454545454,0.4477655083790516,0.7965367965367965,31,2,8,6
GradientBoostingClf,0.58,0.7872340425531915,0.75,0.42857142857142855,0.5454545454545454,0.4477655083790516,0.7965367965367965,31,2,8,6
GradientBoostingClf,0.59,0.7872340425531915,0.75,0.42857142857142855,0.5454545454545454,0.4477655083790516,0.7965367965367965,31,2,8,6
GradientBoostingClf,0.6,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.61,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.62,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.63,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.64,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.65,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.66,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.67,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.68,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.6900000000000001,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.7000000000000001,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.71,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.72,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.73,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.74,0.8085106382978723,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5115850204490008,0.7965367965367965,32,1,8,6
GradientBoostingClf,0.75,0.8297872340425532,1.0,0.42857142857142855,0.6,0.5873225137789608,0.7965367965367965,33,0,8,6
GradientBoostingClf,0.76,0.8297872340425532,1.0,0.42857142857142855,0.6,0.5873225137789608,0.7965367965367965,33,0,8,6
GradientBoostingClf,0.77,0.8297872340425532,1.0,0.42857142857142855,0.6,0.5873225137789608,0.7965367965367965,33,0,8,6
GradientBoostingClf,0.78,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,0.7965367965367965,33,0,9,5
GradientBoostingClf,0.79,0.8085106382978723,1.0,0.35714285714285715,0.5263157894736842,0.5297284633639759,0.7965367965367965,33,0,9,5
GradientBoostingClf,0.8,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.7965367965367965,33,0,10,4
GradientBoostingClf,0.81,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.7965367965367965,33,0,10,4
GradientBoostingClf,0.8200000000000001,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.7965367965367965,33,0,10,4
GradientBoostingClf,0.8300000000000001,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.7965367965367965,33,0,10,4
GradientBoostingClf,0.84,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.7965367965367965,33,0,10,4
GradientBoostingClf,0.85,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.7965367965367965,33,0,10,4
GradientBoostingClf,0.86,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.7965367965367965,33,0,10,4
GradientBoostingClf,0.87,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.7965367965367965,33,0,10,4
GradientBoostingClf,0.88,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.7965367965367965,33,0,10,4
GradientBoostingClf,0.89,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.7965367965367965,33,0,10,4
GradientBoostingClf,0.9,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.7965367965367965,33,0,10,4
GradientBoostingClf,0.91,0.7872340425531915,1.0,0.2857142857142857,0.4444444444444444,0.4682617889493368,0.7965367965367965,33,0,10,4
GradientBoostingClf,0.92,0.7659574468085106,1.0,0.21428571428571427,0.35294117647058826,0.4008918628686366,0.7965367965367965,33,0,11,3
GradientBoostingClf,0.93,0.7659574468085106,1.0,0.21428571428571427,0.35294117647058826,0.4008918628686366,0.7965367965367965,33,0,11,3
GradientBoostingClf,0.9400000000000001,0.7446808510638298,1.0,0.14285714285714285,0.25,0.3236694374850748,0.7965367965367965,33,0,12,2
GradientBoostingClf,0.9500000000000001,0.7446808510638298,1.0,0.14285714285714285,0.25,0.3236694374850748,0.7965367965367965,33,0,12,2
RandomForestClf,0.01,0.2978723404255319,0.2978723404255319,1.0,0.45901639344262296,0.0,0.7023809523809524,0,33,0,14
RandomForestClf,0.02,0.2978723404255319,0.2978723404255319,1.0,0.45901639344262296,0.0,0.7023809523809524,0,33,0,14
RandomForestClf,0.03,0.2978723404255319,0.2978723404255319,1.0,0.45901639344262296,0.0,0.7023809523809524,0,33,0,14
RandomForestClf,0.04,0.2978723404255319,0.2978723404255319,1.0,0.45901639344262296,0.0,0.7023809523809524,0,33,0,14
RandomForestClf,0.05,0.2978723404255319,0.2978723404255319,1.0,0.45901639344262296,0.0,0.7023809523809524,0,33,0,14
RandomForestClf,0.06,0.2978723404255319,0.2978723404255319,1.0,0.45901639344262296,0.0,0.7023809523809524,0,33,0,14
RandomForestClf,0.07,0.3191489361702128,0.30434782608695654,1.0,0.4666666666666667,0.0960346885066768,0.7023809523809524,1,32,0,14
RandomForestClf,0.08,0.3191489361702128,0.30434782608695654,1.0,0.4666666666666667,0.0960346885066768,0.7023809523809524,1,32,0,14
RandomForestClf,0.09,0.3617021276595745,0.3181818181818182,1.0,0.4827586206896552,0.1700753357624519,0.7023809523809524,3,30,0,14
RandomForestClf,0.1,0.3617021276595745,0.3181818181818182,1.0,0.4827586206896552,0.1700753357624519,0.7023809523809524,3,30,0,14
RandomForestClf,0.11,0.3617021276595745,0.3181818181818182,1.0,0.4827586206896552,0.1700753357624519,0.7023809523809524,3,30,0,14
RandomForestClf,0.12,0.3617021276595745,0.3181818181818182,1.0,0.4827586206896552,0.1700753357624519,0.7023809523809524,3,30,0,14
RandomForestClf,0.13,0.40425531914893614,0.3333333333333333,1.0,0.5,0.22473328748774735,0.7023809523809524,5,28,0,14
RandomForestClf,0.14,0.425531914893617,0.34146341463414637,1.0,0.509090909090909,0.24916712705774094,0.7023809523809524,6,27,0,14
RandomForestClf,0.15,0.44680851063829785,0.35,1.0,0.5185185185185185,0.27247463045653303,0.7023809523809524,7,26,0,14
RandomForestClf,0.16,0.44680851063829785,0.34210526315789475,0.9285714285714286,0.5,0.1987435534182576,0.7023809523809524,8,25,1,13
RandomForestClf,0.17,0.44680851063829785,0.34210526315789475,0.9285714285714286,0.5,0.1987435534182576,0.7023809523809524,8,25,1,13
RandomForestClf,0.18,0.46808510638297873,0.35135135135135137,0.9285714285714286,0.5098039215686274,0.22493710364610947,0.7023809523809524,9,24,1,13
RandomForestClf,0.19,0.5106382978723404,0.37142857142857144,0.9285714285714286,0.5306122448979592,0.2746880316636111,0.7023809523809524,11,22,1,13
RandomForestClf,0.2,0.5319148936170213,0.38235294117647056,0.9285714285714286,0.5416666666666666,0.2987456883501582,0.7023809523809524,12,21,1,13
RandomForestClf,0.21,0.5106382978723404,0.36363636363636365,0.8571428571428571,0.5106382978723404,0.22077922077922077,0.7023809523809524,12,21,2,12
RandomForestClf,0.22,0.5531914893617021,0.3870967741935484,0.8571428571428571,0.5333333333333333,0.2715698336646141,0.7023809523809524,14,19,2,12
RandomForestClf,0.23,0.5957446808510638,0.4074074074074074,0.7857142857142857,0.5365853658536586,0.278289571810406,0.7023809523809524,17,16,3,11
RandomForestClf,0.24,0.574468085106383,0.38461538461538464,0.7142857142857143,0.5,0.21105155490655148,0.7023809523809524,17,16,4,10
RandomForestClf,0.25,0.5957446808510638,0.4,0.7142857142857143,0.5128205128205128,0.23805588025744623,0.7023809523809524,18,15,4,10
RandomForestClf,0.26,0.5957446808510638,0.4,0.7142857142857143,0.5128205128205128,0.23805588025744623,0.7023809523809524,18,15,4,10
RandomForestClf,0.27,0.6382978723404256,0.43478260869565216,0.7142857142857143,0.5405405405405406,0.29306988152175045,0.7023809523809524,20,13,4,10
RandomForestClf,0.28,0.6382978723404256,0.42105263157894735,0.5714285714285714,0.48484848484848486,0.22187883721335555,0.7023809523809524,22,11,6,8
RandomForestClf,0.29,0.6170212765957447,0.3888888888888889,0.5,0.4375,0.15679582187463909,0.7023809523809524,22,11,7,7
RandomForestClf,0.3,0.6382978723404256,0.4117647058823529,0.5,0.45161290322580644,0.1874715268537265,0.7023809523809524,23,10,7,7
RandomForestClf,0.31,0.6382978723404256,0.4117647058823529,0.5,0.45161290322580644,0.1874715268537265,0.7023809523809524,23,10,7,7
RandomForestClf,0.32,0.6595744680851063,0.4375,0.5,0.4666666666666667,0.21934486565218833,0.7023809523809524,24,9,7,7
RandomForestClf,0.33,0.6808510638297872,0.46153846153846156,0.42857142857142855,0.4444444444444444,0.22129310248159864,0.7023809523809524,26,7,8,6
RandomForestClf,0.34,0.7446808510638298,0.6,0.42857142857142855,0.5,0.34345235180373707,0.7023809523809524,29,4,8,6
RandomForestClf,0.35000000000000003,0.7446808510638298,0.6,0.42857142857142855,0.5,0.34345235180373707,0.7023809523809524,29,4,8,6
RandomForestClf,0.36,0.7446808510638298,0.6,0.42857142857142855,0.5,0.34345235180373707,0.7023809523809524,29,4,8,6
RandomForestClf,0.37,0.7446808510638298,0.6,0.42857142857142855,0.5,0.34345235180373707,0.7023809523809524,29,4,8,6
